Recovery Year, Reporting Agency, Sampling Agency,State,Region, Detection Method, PSC Fishery, Fis-Gear, RMIS Region, SUM Observed, SUM Estimated
2015,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Returns,NPS,106,108.04
2015,NWIFC,MAKAH,WA,WA,Electronic,Spawning Ground,Spawning Ground,JUAN,120,1710
2015,NWIFC,MAKAH,WA,WA,Visual,Spawning Ground,Spawning Ground,JUAN,256,3648
2020,ODFW,ODFW,OR,CR,Electronic,Hatchery,ODFW Hatcheries,CECR,29,29
2020,ODFW,ODFW,OR,CR,Visual,Columbia River Gillnet,Columbia River Gillnet,CECR,930,4560.66
2020,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,CECR,4504,5112.7
2020,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,CECR,2252,2556.35
2020,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,CECR,2252,2556.35
2020,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,CECR,4504,5112.7
2015,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,NOOR,77,77
2015,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,SOOR,8,7
2015,ODFW,ODFW,OR,CR,Electronic,Fish Trap (freshwater),Fish Trap,SNAK,657,673.9
2015,ODFW,ODFW,OR,OR,Electronic,Freshwater Sport,Elk River Sport,SOOR,188,980.37
2015,ODFW,ODFW,OR,CR,Electronic,Freshwater Sport,Freshwater Sport,SNAK,15,15
2015,ODFW,ODFW,OR,OR,Electronic,Freshwater Sport,Freshwater Sport,SOOR,188,980.37
2020,WDFW,WDFW,WA,CR,Electronic,Freshwater Net,Set Gillnet,CECR,81,0
2015,ODFW,ODFW,OR,OR,Electronic,Freshwater Sport,Salmon River Sport,NOOR,848,3109.69
2020,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,CECR,20,300.13
2020,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,CECR,154,355.65
2015,ODFW,ODFW,OR,OR,Electronic,Hatchery,ODFW Hatcheries,NOOR,33,33.99
2015,ODFW,ODFW,OR,OR,Electronic,Hatchery,ODFW Hatcheries,SOOR,2338,2569.57
2011,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,CRGN,1,4.7
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,NOOR,212,712.57
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,SOOR,95,209.85
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Troll (non-treaty),Ocean Troll,NOOR,2165,8736.98
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Troll (non-treaty),Ocean Troll,SOOR,2548,7210.69
2013,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,CRGN,4,59.56
2014,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),CRGN,15,15.75
2015,ODFW,ODFW,OR,OR,Electronic,Spawning Ground,Spawning Ground Survey,NOOR,769,3051.78
2015,ODFW,ODFW,OR,CR,Electronic,Spawning Ground,Spawning Ground Survey,SNAK,321,380.82
2015,ODFW,ODFW,OR,OR,Electronic,Spawning Ground,Spawning Ground Survey,SOOR,103,553.61
2016,WDFW,WDFW,WA,WA,Electronic,Freshwater Sport,Freshwater Sport,CRGN,1,0
2010,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,LOCR,2076,4261.49
2010,ODFW,ODFW,OR,CR,Electronic,Freshwater Sport,Spring Sport,LOCR,456,2533.57
2010,ODFW,ODFW,OR,CR,Electronic,Hatchery,ODFW Hatcheries,LOCR,4750,4801.35
2015,ODFW,ODFW,OR,OR,Visual,Estuary Sport,Estuary Sport,NOOR,1,1
2015,ODFW,ODFW,OR,OR,Visual,Estuary Sport,Estuary Sport,SOOR,21,20
2010,ODFW,ODFW,OR,CR,Electronic,Test Fishery Net,Columbia River Test,LOCR,70,70
2010,ODFW,ODFW,OR,CR,Visual,Columbia River Gillnet,Columbia River Gillnet,LOCR,733,2208.36
2015,ODFW,ODFW,OR,OR,Visual,Fish Trap (freshwater),Fish Trap,SOOR,3,3
2015,ODFW,ODFW,OR,OR,Visual,Freshwater Seine,River Seine (non-Columbia),SOOR,20,20
2010,ODFW,ODFW,OR,CR,Visual,Columbia River Sport,Columbia River Sport,LOCR,1458,6313.68
2010,ODFW,ODFW,OR,CR,Visual,Estuary Sport,Estuary Sport,LOCR,60,235.09
2015,ODFW,ODFW,OR,OR,Visual,Freshwater Sport,Freshwater Sport,SOOR,8,
2010,ODFW,ODFW,OR,CR,Visual,Hatchery,Other Oregon Hatcheries,LOCR,35,35
2010,ODFW,ODFW,OR,CR,Visual,Spawning Ground,Spawning Ground Survey,LOCR,322,335.54
2015,ODFW,ODFW,OR,OR,Visual,Hatchery,ODFW Hatcheries,NOOR,5874,5938.37
2015,ODFW,ODFW,OR,OR,Visual,Hatchery,ODFW Hatcheries,SOOR,220,226.44
2010,WDFW,WDFW,WA,CR,Electronic,Fish Trap (freshwater),Fish Trap,LOCR,97,0
2015,ODFW,ODFW,OR,CR,Visual,Hatchery,Other Oregon Hatcheries,UPCR,441,445.41
2015,ODFW,ODFW,OR,OR,Visual,Spawning Ground,Spawning Ground Survey,NOOR,5,5.5
2015,ODFW,ODFW,OR,OR,Visual,Spawning Ground,Spawning Ground Survey,SOOR,53,484.91
2010,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,LOCR,31,136.3
2015,QDNR,QDNR,WA,WA,Electronic,Coastal Gillnet,Unspecified,GRAY,3,16.47
2015,QDNR,QDNR,WA,WA,Electronic,Coastal Gillnet,Unspecified,NWC,1167,3767.63
2015,QDNR,QDNR,WA,WA,Electronic,Mixed Wild Broodstock and Hatchery Returns,Unspecified,NWC,158,167.48
2015,QDNR,QDNR,WA,WA,Electronic,Wild Broodstock Collection,Unspecified,NWC,5,5
2015,QDNR,QDNR,WA,WA,Visual,Coastal Gillnet,Unspecified,NWC,1,9.22
2015,STIL,STIL,WA,WA,Electronic,Spawning Ground,Spawning Ground,NPS,152,1329.36
2015,STIL,STIL,WA,WA,Electronic,Wild Broodstock Collection,Brood Stocking,NPS,180,189
2010,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,LOCR,2211,2420.22
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,UPCR,7056,15220.52
2010,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Fish Trap,LOCR,6,17.52
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,UPCR,3528,7610.26
2010,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,LOCR,192,673.72
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,UPCR,3528,7610.26
2010,WDFW,WDFW,WA,CR,Electronic,Sport (private),Marine Sport,LOCR,43,238.49
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,UPCR,7056,15220.52
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Unspecified,SNAK,601,
2015,USFWS,USFWS,WA,CR,Electronic,Spawning Ground,Unspecified,UPCR,61,137.52
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Escapement,NWC,574,2139.82
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Escapement,SAFA,17904,17987.14
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Hatchery,NWC,287,1069.91
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Hatchery,SAFA,8952,8993.57
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Hatchery Rack,NWC,287,1069.91
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Hatchery Rack,SAFA,8952,8993.57
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Hatchery Returns,NWC,574,2139.82
2015,USFWS,USFWS,WA,WA,Visual,Hatchery,Hatchery Returns,SAFA,17904,17987.14
2010,WDFW,WDFW,WA,CR,Electronic,Wild Broodstock Collection,Wild Broodstock Collection,LOCR,4,0
2015,USFWS,USFWS,WA,WA,Visual,Juvenile Sampling - Seine (freshwater),Juvenile Sampling - Seine,SAFA,28,
2011,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,LOCR,1352,2960.19
2015,USFWS,USFWS,WA,WA,Visual,Juvenile Sampling - Trawl (freshwater),Juvenile Sampling - Trawl,SAFA,148,
2015,USFWS,USFWS,WA,WA,Visual,Juvenile Sampling - Trawl (freshwater),Juvenile Sampling - Trawl,SJOA,2,
2015,USFWS,USFWS,WA,WA,Visual,Spawning Ground,Spawning Ground,SAFA,1496,5071.28
2015,WDFW,QUIL,WA,WA,Electronic,Coastal Gillnet,Mixed Gillnet,NWC,168,397.02
2015,WDFW,WDFW,WA,WA,Electronic,Coastal Gillnet,Non-treaty Drift Gillnet,WILP,27,91.86
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,HOOD,4,39.49
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,JUAN,256,1144.9
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,MPS,58,207.44
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,NOWA,90,307.05
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,NPS,59,306.71
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,SPS,2,14.52
2011,ODFW,ODFW,OR,CR,Electronic,Columbia River Sport,Columbia River Sport,LOCR,1211,8017.3
2015,WDFW,WDFW,WA,CR,Electronic,Fish Trap (freshwater),Fish Trap,SNAK,1072,1096.14
2015,WDFW,WDFW,WA,CR,Electronic,Fish Trap (freshwater),Fish Trap,UPCR,198,74
2011,ODFW,ODFW,OR,CR,Electronic,Estuary Sport,Estuary Sport,LOCR,116,345.67
2011,ODFW,ODFW,OR,CR,Electronic,Fish Trap (freshwater),Fish Trap,LOCR,73,73.73
2011,ODFW,ODFW,OR,CR,Electronic,Freshwater Sport,Spring Sport,LOCR,458,2817.9
2015,WDFW,WDFW,WA,WA,Electronic,Freshwater Sport,Freshwater Sport,HOOD,13,97.32
2011,ODFW,ODFW,OR,CR,Electronic,Hatchery,ODFW Hatcheries,LOCR,3469,3502.7
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,SNAK,129,683.84
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,UPCR,341,1319.59
2015,WDFW,QUIL,WA,WA,Electronic,Hatchery,Hatchery,NWC,291,291
2015,WDFW,TULA,WA,WA,Electronic,Hatchery,Hatchery,NPS,55,56.65
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,HOOD,1899,1931.74
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,JUAN,124,124
2011,ODFW,ODFW,OR,CR,Electronic,Test Fishery Net,Columbia River Test,LOCR,51,51
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,MPS,780,792.84
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NOWA,1749,1776
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NPS,775,795.25
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SKAG,1487,1501.87
2015,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,SNAK,256,259
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SPS,395,396.01
2015,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,UPCR,13472,13473.01
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,WILP,1272,1284.55
2015,WDFW,UW,WA,WA,Electronic,Juvenile Sampling - Seine (marine),Juvenile Sampling - Seine,NOWA,356,
2015,WDFW,UW,WA,WA,Electronic,Juvenile Sampling - Seine (marine),Juvenile Sampling - Seine,NPS,174,
2015,WDFW,UW,WA,WA,Electronic,Juvenile Sampling - Seine (marine),Juvenile Sampling - Seine,SKAG,494,
2015,WDFW,UW,WA,WA,Electronic,Juvenile Sampling - Seine (marine),Juvenile Sampling - Seine,SPS,462,
2015,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,28,62.46
2015,WDFW,MAKAH,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,JUAN,23,60.18
2015,WDFW,MIT,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,MPS,5,0
2015,WDFW,MIT,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,49,0
2015,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SKAG,58,264.21
2015,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,10,11.05
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,MPS,4,12.16
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Dip Net,MPS,4,12.16
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Gillnet,NPS,2,2.34
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Hook & Line,NPS,2,2.34
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,MPS,70,181.01
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,25,51.84
2015,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,MPS,14,45.44
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,NPS,13,45.32
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,NPS,3,3.51
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Round Haul Net,NPS,13,45.32
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NPS,27,142.51
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NPS,18,80.67
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,HOOD,239,805.01
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,SPS,3,3
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Bag Net,HOOD,1,3.95
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Net,HOOD,239,805.01
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Net,SPS,3,3
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Gillnet,HOOD,41,116.42
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Gillnet,SKAG,2,2
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Hook & Line,HOOD,41,116.42
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Hook & Line,SKAG,2,2
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,MPS,9,12.43
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,NOWA,105,240.19
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SPS,185,272.72
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,NOWA,4,4
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,SPS,84,145.81
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,NOWA,35,90.39
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,SKAG,6,7.68
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,MPS,2,2
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,NOWA,15,31.94
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,SKAG,5,5
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,HOOD,360,1151.14
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,25,31.16
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,SPS,14,20.58
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Net,HOOD,1,3.95
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,MPS,78,112.7
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,117,336.73
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,27,4.56
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Purse Seine,NOWA,66,115.78
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,GRAY,44,0
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,JUAN,12,0
2011,ODFW,ODFW,OR,CR,Visual,Columbia River Gillnet,Columbia River Gillnet,LOCR,942,3031.36
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,NWC,47,0
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,WCVI,4,0
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,WILP,32,481.87
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),GRAY,2169,4131.96
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),NWC,863,1697.25
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),WILP,559,761.26
2015,WDFW,LUMMI,WA,WA,Electronic,Spawning Ground,Spawning Ground,NOWA,12,19.56
2015,WDFW,QUIL,WA,WA,Electronic,Spawning Ground,Spawning Ground,NWC,2,
2015,WDFW,SUQ,WA,WA,Electronic,Spawning Ground,Fish Trap,MPS,7,9.52
2015,WDFW,SUQ,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,186,218.16
2015,WDFW,TULA,WA,WA,Electronic,Spawning Ground,Spawning Ground,NPS,38,130.64
2015,WDFW,TULA,WA,WA,Electronic,Spawning Ground,Wild Broodstock Collection,NPS,13,0
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Fish Trap,JUAN,1,1.63
2011,ODFW,ODFW,OR,CR,Visual,Columbia River Sport,Columbia River Sport,LOCR,244,1639
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Fish Trap,SNAK,10,71.9
2011,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Freshwater Sport,LOCR,1,1
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,HOOD,44,266.45
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,JUAN,81,137.9
2011,ODFW,ODFW,OR,CR,Visual,Hatchery,ODFW Hatcheries,LOCR,14,14
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,67,190.5
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,NOWA,144,581.4
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,NWC,1,15.95
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,SKAG,27,437.8
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,SNAK,301,2097.22
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,SPS,5,
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,UPCR,885,6110.22
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,WILP,246,379.69
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Wild Broodstock Collection,JUAN,137,172.78
2015,WDFW,Unspecified,WA,CR,Electronic,Spawning Ground,Spawning Ground,UPCR,23,118.27
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,GRAY,346,1040.87
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,JUAN,1,1.19
2011,ODFW,ODFW,OR,CR,Visual,Hatchery,Other Oregon Hatcheries,LOCR,19,19
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,NWC,110,160.23
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,WCVI,1,1.67
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,WILP,229,318.64
2015,WDFW,WDFW,WA,WA,Electronic,Sport (jetty),Marine Sport,WILP,7,62.09
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,GRAY,315,1231.54
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,JUAN,69,185.67
2011,ODFW,ODFW,OR,CR,Visual,Spawning Ground,Spawning Ground Survey,LOCR,265,278.76
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,NWC,279,683.8
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WCVI,29,70.08
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WILP,252,700.25
2015,WDFW,WDFW,WA,WA,Electronic,Test Fishery Seine,Treaty Purse Seine,NPS,49,48.75
2015,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,JUAN,454,1174.26
2015,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,NWC,1927,4070.2
2011,WDFW,WDFW,WA,CR,Electronic,Fish Trap (freshwater),Fish Trap,LOCR,54,0
2011,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,LOCR,23,225.45
2015,WDFW,WDFW,WA,CR,Visual,Freshwater Sport,Freshwater Sport,UPCR,465,3469.93
2011,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,LOCR,1478,2492.08
2015,WDFW,WDFW,WA,CR,Visual,Spawning Ground,Spawning Ground,UPCR,395,1384.79
2015,WDFW,Unspecified,WA,CR,Visual,Spawning Ground,Spawning Ground,UPCR,3,4.03
2015,YAKA,YAKA,WA,CR,Electronic,Hatchery,Unspecified,UPCR,35,
2016,ADFG,ADFG,AK,AK,Visual,Coastal Gillnet,Terminal Area Drift Gillnet,SEAK,176,515.11
2016,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,CEAK,362,0
2016,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,SEAK,864,2246.9
2016,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,WEAK,2,0
2016,ADFG,ADFG,AK,AK,Visual,Freshwater Sport,Freshwater Sport (FF),SEAK,1,0
2016,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,SEAK,890,
2016,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,WEAK,2,
2016,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Multiple Fisheries,SEAK,1,0
2016,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Multiple Fisheries,WEAK,42,0
2016,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,CEAK,28,131.62
2016,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,SEAK,250,970.2
2016,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,TAWH,7,22.44
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,CEAK,199,0
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,CHIL,1,2.48
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,SEAK,765,2302.14
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,WEAK,38,
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",CEAK,199,0
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",CHIL,1,2.48
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",SEAK,765,2302.14
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",WEAK,38,
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll - Day Boat,Experimental Area Troll,SEAK,1870,2902.26
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Mark Selective Troll,SEAK,82,241.91
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,SEAK,5131,14162.57
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,WEAK,16,0
2016,ADFG,ADFG,AK,AK,Visual,Other,Other,CEAK,3,
2016,ADFG,ADFG,AK,AK,Visual,Other,Other,SEAK,17,
2016,ADFG,ADFG,AK,AK,Visual,Other,Other,TAWH,13,
2016,ADFG,ADFG,AK,AK,Visual,Other Net,Traditional Set Gillnet,CEAK,1,2.25
2016,ADFG,ADFG,AK,AK,Visual,Other Net,Traditional Set Gillnet,WEAK,37,96.22
2016,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,Hatchery Miscellaneous,SEAK,146,185.88
2016,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,PNP Hatchery Cost Recovery,SEAK,139,168.38
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,CEAK,74,
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,CHIL,12,
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,LOYR,5,
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,SEAK,21,
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,TAWH,24,
2016,ADFG,ADFG,AK,AK,Visual,Terminal Seine,Terminal Area Purse Seine,SEAK,138,388.06
2016,ADFG,ADFG,AK,AK,Visual,Terminal Sport,Terminal Sport (TF),SEAK,12,41.01
2016,ADFG,ADFG,AK,AK,Visual,Terminal Troll,Terminal Area Troll,SEAK,4,9.54
2016,ADFG,ADFG,AK,AK,Visual,Test Fishery Unknown Multiple Gear,Test Fish Special Study,TAWH,13,
2016,CCT,CCT,WA,CR,Electronic,Spawning Ground,Spawning Ground,UPCR,3264,21362.08
2016,CCT,CCT,WA,CR,Visual,Fish Trap (freshwater),Fish Trap,UPCR,132,133.32
2016,CCT,CCT,WA,CR,Visual,Freshwater Net,Gillnet,UPCR,41,2307.69
2016,CCT,CCT,WA,CR,Visual,Freshwater Net,Hook & Line,UPCR,82,4615.38
2016,CCT,CCT,WA,CR,Visual,Freshwater Net,Non-treaty Purse Seine,UPCR,321,837.81
2016,CCT,CCT,WA,CR,Visual,Freshwater Net,Non-Treaty Purse Seine,UPCR,321,837.81
2016,CCT,CCT,WA,CR,Visual,Hatchery,Escapement,UPCR,2356,11065.8
2016,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery,UPCR,1178,5532.9
