Recovery Year, Reporting Agency, Sampling Agency,State,Region, Detection Method, PSC Fishery, Fis-Gear, RMIS Region, SUM Observed, SUM Estimated
2015,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,NOBC,8,64.22
2015,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,QCI,14,133.73
2015,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,WCVI,158,1096.28
2015,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,Unspe,1,7.21
2015,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,BCGN,7,23.52
2015,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,NOBC,5,16.8
2015,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,QCI,94,309.12
2015,CDFO,CDFO,BC,BC,Visual,Other,Rod and Reel,BCGN,2,
2015,CDFO,CDFO,BC,BC,Visual,Test Fishery Net,Gillnet,NOBC,2,2.12
2015,NMFS,NMFS,AK,AK,Electronic,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,SEAK,1,
2015,NMFS,NMFS,AK,AK,Visual,Groundfish Observer (Gulf of Alaska),Trawl Bycatch,Unspe,1,
2015,NMFS,NMFS,,0,Visual,Juvenile Sampling - trawl,Juvenile Sampling - Trawl,Unspe,8,
2015,NMFS,NMFS,AK,AK,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,SEAK,49,
2015,NMFS,NMFS,,0,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,Unspe,1,
2015,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Escapement,JUAN,394,380
2015,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Hatchery,JUAN,197,190
2015,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Hatchery Rack,JUAN,197,190
2015,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Hatchery Returns,JUAN,394,380
2015,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Escapement,NOWA,996,996
2015,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery,NOWA,498,498
2015,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery Rack,NOWA,498,498
2015,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery Returns,NOWA,996,996
2015,NWIFC,MIT,WA,WA,Electronic,Hatchery,Escapement,MPS,452,376
2015,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery,MPS,226,188
2015,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,226,188
2015,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,452,376
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Escapement,MPS,100,100
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Escapement,SPS,22,22
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery,MPS,50,50
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery,SPS,11,11
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,50,50
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Rack,SPS,11,11
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,100,100
2015,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Returns,SPS,22,22
2015,NWIFC,TULA,WA,WA,Electronic,Hatchery,Escapement,NPS,356,356
2015,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery,NPS,178,178
2015,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Rack,NPS,178,178
2015,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Returns,NPS,356,356
2015,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,CECR,158,556.37
2015,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,LOCR,657,1598.72
2015,ODFW,ODFW,OR,CR,Electronic,Columbia River Sport,Columbia River Sport,LOCR,21,86.16
2015,ODFW,ODFW,OR,CR,Electronic,Commercial Seine,Columbia R Beach Seine,LOCR,6,6
2015,ODFW,ODFW,OR,CR,Electronic,Commercial Seine,Columbia R Purse Seine,LOCR,34,38.15
2015,ODFW,ODFW,OR,CR,Electronic,Estuary Sport,Estuary Sport,LOCR,393,1883.36
2015,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,NOOR,2,2
2015,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,SOOR,5,5
2015,ODFW,ODFW,OR,CR,Electronic,Hatchery,ODFW Hatcheries,LOCR,961,963.77
2015,ODFW,ODFW,OR,OR,Electronic,Hatchery,ODFW Hatcheries,SOOR,207,209.01
2015,ODFW,ODFW,OR,CR,Electronic,Hatchery,Other Oregon Hatcheries,LOCR,37,37
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,NOOR,728,1954.74
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,SOOR,72,193.75
2015,ODFW,ODFW,OR,OR,Electronic,Ocean Troll (non-treaty),Ocean Troll,NOOR,30,89.67
2015,ODFW,ODFW,OR,CR,Electronic,Spawning Ground,Spawning Ground Survey,LOCR,1,1
2015,ODFW,ODFW,OR,CR,Visual,Fish Trap (freshwater),Fish Trap,CECR,41,41
2015,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Deschutes River Sport,CECR,1,1
2015,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Freshwater Sport,CECR,8,9
2015,ODFW,ODFW,OR,CR,Visual,Hatchery,Other Oregon Hatcheries,CECR,73,73.73
2015,ODFW,ODFW,OR,CR,Visual,Spawning Ground,Spawning Ground Survey,LOCR,2,2
2015,QDNR,QDNR,WA,WA,Electronic,Coastal Gillnet,Unspecified,GRAY,193,551.85
2015,QDNR,QDNR,WA,WA,Electronic,Coastal Gillnet,Unspecified,NWC,841,1911.76
2015,QDNR,QDNR,WA,WA,Electronic,Hatchery,Unspecified,NWC,192,480
2015,QDNR,QDNR,WA,WA,Electronic,Wild Broodstock Collection,Unspecified,NWC,64,250.24
2015,STIL,STIL,WA,WA,Electronic,Spawning Ground,Spawning Ground,NPS,16,24.32
2015,STIL,STIL,WA,WA,Electronic,Wild Broodstock Collection,Brood Stocking,NPS,516,541.8
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,CECR,116,133.12
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Escapement,HOOD,3668,4225.6
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,LOCR,288,1045.44
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Escapement,NWC,4474,8915.5
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,UPCR,8,8
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,CECR,58,66.56
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery,HOOD,1834,2112.8
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,LOCR,144,522.72
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery,NWC,2237,4457.75
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,UPCR,4,4
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,CECR,58,66.56
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Rack,HOOD,1834,2112.8
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,LOCR,144,522.72
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Rack,NWC,2237,4457.75
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,UPCR,4,4
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,CECR,116,133.12
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Returns,HOOD,3668,4225.6
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,LOCR,288,1045.44
2015,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Returns,NWC,4474,8915.5
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,UPCR,8,8
2015,WDFW,QUIL,WA,WA,Electronic,Coastal Gillnet,Mixed Gillnet,NWC,210,622.38
2015,WDFW,WDFW,WA,WA,Electronic,Coastal Gillnet,Non-treaty Drift Gillnet,GRAY,19,36.96
2015,WDFW,WDFW,WA,WA,Electronic,Coastal Gillnet,Non-treaty Drift Gillnet,WILP,62,173.59
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,HOOD,22,212.51
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,JUAN,445,2775.75
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,MPS,309,1840.35
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,NOWA,7,42.72
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,NPS,238,2046.96
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,SKAG,8,81.44
2015,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,SPS,2,11.7
2015,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,GRAY,157,660.73
2015,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,HOOD,60,774.57
2015,WDFW,WDFW,WA,CR,Electronic,Fish Trap (freshwater),Fish Trap,LOCR,14,0
2015,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,SKAG,112,309.12
2015,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,SPS,32,70.08
2015,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Spawning Ground,HOOD,18,408.24
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Net,Dip Bag Net,CECR,8,0
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Net,Set Net,CECR,4,0
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,CECR,2,20
2015,WDFW,WDFW,WA,WA,Electronic,Freshwater Sport,Freshwater Sport,GRAY,14,0
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,LOCR,70,671
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,UPCR,5,0
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,GRAY,960,2180.71
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,HOOD,913,913
2015,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,LOCR,4220,7600.87
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,MPS,947,1119.3
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NPS,456,1052.96
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NWC,1493,1549.84
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SKAG,164,468.38
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SPS,75,88.5
2015,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,UPCR,7,7
2015,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,WILP,705,2242.2
2015,WDFW,UW,WA,WA,Electronic,Juvenile Sampling - Seine (marine),Juvenile Sampling - Seine,SKAG,2,
2015,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,13,67.21
2015,WDFW,MAKAH,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,JUAN,22,54.33
2015,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SKAG,24,42.51
2015,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,SKAG,1,1
2015,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,28,65.2
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,NPS,3,9.99
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Dip Net,NPS,3,9.99
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,NPS,1,24
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NPS,54,181.34
2015,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NPS,1,16.13
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,HOOD,122,229.06
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,SPS,113,224.69
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Bag Net,HOOD,57,171.57
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Net,HOOD,122,229.06
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Net,SPS,113,224.69
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Gillnet,HOOD,86,256.28
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Gillnet,SKAG,1,1
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Hook & Line,HOOD,86,256.28
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Hook & Line,SKAG,1,1
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,HOOD,3,4.02
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,MPS,97,134.96
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,NOWA,13,90.48
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SPS,5,7.37
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,NOWA,7,7.63
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,SPS,2,2
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,NOWA,2,15.54
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,SKAG,4,4.28
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,HOOD,32,79.8
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,MPS,2,2
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,NOWA,8,8.72
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,SKAG,4,4
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Reef Net,NOWA,2,2.78
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Seine,NOWA,2,2.78
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,HOOD,121,226.63
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,42,55.1
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Net,HOOD,57,171.57
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,HOOD,7,18.13
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,MPS,5,6.6
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,43,146.12
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NPS,25,71.94
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,54,55.15
2015,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Purse Seine,NOWA,37,60.01
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,GRAY,98,0
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,JUAN,41,0
2015,WDFW,WDFW,WA,CR,Electronic,Ocean Sport,Marine Sport,LOCR,3,0
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,NWC,8,0
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,WILP,94,491.81
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),GRAY,57,153.85
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),NWC,11,19.51
2015,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),WILP,15,32.36
2015,WDFW,SUQ,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,4,
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,CECR,6,
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,GRAY,2,
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,HOOD,4,0
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,LOCR,31,0
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,4,0
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,NWC,1,0
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,UPCR,1,0
2015,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,WILP,2,
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,GRAY,618,1697.64
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,JUAN,2,2.56
2015,WDFW,WDFW,WA,CR,Electronic,Sport (charter),Marine Sport,LOCR,7,13.07
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,NWC,13,16.04
2015,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,WILP,864,1199.44
2015,WDFW,WDFW,WA,WA,Electronic,Sport (jetty),Marine Sport,WILP,32,264.87
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,GRAY,444,1683.51
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,JUAN,61,144.38
2015,WDFW,WDFW,WA,CR,Electronic,Sport (private),Marine Sport,LOCR,182,749.48
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,NWC,70,151.33
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WCVI,4,9.94
2015,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WILP,662,1774.85
2015,WDFW,WDFW,WA,WA,Electronic,Test Fishery Seine,Treaty Purse Seine,NPS,13,6
2015,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,JUAN,24,60.2
2015,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,NWC,49,134.72
2016,ADFG,ADFG,AK,AK,Visual,Coastal Gillnet,Terminal Area Drift Gillnet,SEAK,104,414.43
2016,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,SEAK,742,3137.18
2016,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,WEAK,30,0
2016,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,SEAK,726,
2016,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,WEAK,7,
2016,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,SEAK,1220,4027.3
2016,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,TAWH,142,781.77
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,SEAK,475,1399.36
2016,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",SEAK,475,1399.36
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll - Day Boat,Experimental Area Troll,SEAK,21,41.71
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,SEAK,4362,17441.59
2016,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,WEAK,35,19.96
2016,ADFG,ADFG,AK,AK,Visual,Other,Other,SEAK,20,
2016,ADFG,ADFG,AK,AK,Visual,Other,Other,TAWH,17,
2016,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,Hatchery Miscellaneous,SEAK,646,2525.01
2016,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,PNP Hatchery Cost Recovery,SEAK,646,2525.01
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,CHIL,9,
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,SEAK,67,
2016,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,TAWH,12,
2016,ADFG,ADFG,AK,AK,Visual,Terminal Seine,Terminal Area Purse Seine,SEAK,154,451.66
2016,ADFG,ADFG,AK,AK,Visual,Terminal Troll,Terminal Area Troll,SEAK,4,11.92
2016,ADFG,ADFG,AK,AK,Visual,Test Fishery Unknown Multiple Gear,Test Fish Special Study,TAWH,1,
2016,CCT,CCT,WA,CR,Visual,Hatchery,Escapement,UPCR,6,6
2016,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery,UPCR,3,3
2016,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery Rack,UPCR,3,3
2016,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery Returns,UPCR,6,6
2016,CDFO,CDFO,BC,BC,Electronic,Aboriginal Troll,Troll - Ice Boat,WCVI,6,
2016,CDFO,CDFO,BC,BC,Electronic,Mixed Net and Seine,Gillnet,WCVI,18,119.16
2016,CDFO,CDFO,BC,BC,Electronic,Mixed Net and Seine,Hook & Line,WCVI,18,119.16
2016,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,BCGN,21,19.04
2016,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,CEBC,17,19.04
2016,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,NOBC,53,133.38
2016,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,QCI,278,540.36
2016,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Ice Boat,QCI,14,47.88
2016,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Ice Boat,WCVI,4,49.66
2016,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Beach Seine,FRTH,7,162.66
2016,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Set Net,FRTH,1,3.41
2016,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Unspecified Net,FRTH,1,24.48
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,BCGN,7,92.72
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,CEBC,2,27.34
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,FRTH,26,305.98
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,GST,6,69.51
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,NOBC,2,27.46
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,WCVI,1,13.61
2016,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,Unspe,12,152.28
2016,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,NOBC,37,113.31
2016,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,NOBC,37,113.31
2016,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Reef Net,NOBC,29,94.09
2016,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Seine,NOBC,29,94.09
2016,CDFO,CDFO,BC,BC,Visual,Ocean Gillnet (non-treaty),Gillnet,FRTH,2,2.02
2016,CDFO,CDFO,BC,BC,Visual,Ocean Gillnet (non-treaty),Gillnet,GST,3,12.06
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,CEBC,25,245.22
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,GST,54,456.12
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,JNST,48,377.04
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,NOBC,14,138.84
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,QCI,48,510.04
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,WCVI,138,1398.52
2016,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,Unspe,2,13.6
2016,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,NOBC,9,30.78
2016,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,QCI,319,1090.98
2016,CDFO,CDFO,BC,BC,Visual,Other,Rod and Reel,BCGN,1,
2016,CDFO,CDFO,BC,BC,Visual,Other,Rod and Reel,CEBC,2,
2016,CDFO,CDFO,BC,BC,Visual,Other,Rod and Reel,WCVI,1,
2016,CDFO,CDFO,BC,BC,Visual,Test Fishery Net,Gillnet,NOBC,5,5
2016,NMFS,NMFS,,0,Electronic,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,Unspe,1,
2016,NMFS,NMFS,,0,Visual,Juvenile Sampling - trawl,Juvenile Sampling - Trawl,Unspe,1,
2016,NMFS,NMFS,AK,AK,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,SEAK,25,
2016,NMFS,NMFS,,0,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,Unspe,2,
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Escapement,JUAN,438,1435.2
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Escapement,MPS,4048,4901.42
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Escapement,NOWA,784,784
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Escapement,SPS,2002,2403.28
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery,JUAN,219,717.6
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery,MPS,2024,2450.71
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery,NOWA,392,392
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery,SPS,1001,1201.64
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery Rack,JUAN,219,717.6
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,2024,2450.71
2016,NWIFC,NWIFC,WA,WA,Electronic,Hatchery,Hatchery Rack,NOWA,392,392
